symbol,SL31503,SL32233,SL5883,SL6414,SL6648,SL7629,SL7696,SL7703,SL7799,SL7809,SL7853
PGAP1,2158,1510,887,919,4171,4688,807,1237,3569,2110,1592
PGAP2,379,361,278,247,854,1065,884,800,507,584,447
PGAP3,982,893,579,457,1869,1837,1281,1113,1137,1070,890
PGAP4,3867,2748,2124,782,6864,7396,1266,2605,5083,3480,3017
PGAP6,1883,2441,787,1765,3455,3199,1906,1616,1102,2672,937
PGBD1,252,197,143,204,501,580,290,440,380,277,284
PGBD2,65,54,48,49,173,162,109,140,66,73,91
PGBD3P1,1,1,1,3,2,1,1,8,6,1,1
PGBD3P2,0,0,0,2,0,0,1,0,0,0,0
PGBD3P4,0,0,0,6,1,0,0,2,2,0,3
PGBD4,83,72,49,10,149,180,34,48,133,82,91
PGBD4P4,0,0,0,4,0,0,0,0,0,0,0
PGBD5,5958,5570,2391,2432,9071,10324,1954,2966,6031,5130,2737
PGBP,0,0,0,3,2,0,1,3,0,2,2
PGC,1,1,2,18,5,5,13,12,4,3,10
PGD,1899,1281,778,1001,3267,3351,1247,1724,1946,1812,1408
PGDP1,1,1,0,14,2,0,5,3,1,5,1
PGF,110,132,68,250,243,158,349,149,52,112,103
PGGHG,333,552,120,566,853,1305,1433,1362,478,512,356
PGGT1B,88,73,37,82,291,302,147,168,161,180,146
PGK1,7342,5139,3806,1987,12383,14429,2235,5544,8302,5580,5518
PGK1P2,8,8,1,6,22,10,16,12,7,15,24
PGK2,0,0,0,5,1,0,1,1,0,3,1
PGLS,261,249,80,156,500,533,463,291,193,338,275
PGLS-DT,56,50,64,105,159,203,364,196,57,115,156
PGLYRP1,16,16,9,65,41,32,41,68,36,27,10
PGLYRP2,1,1,0,33,7,1,2,1,2,2,10
PGLYRP3,0,0,0,9,1,0,0,0,1,0,2
PGLYRP4,0,1,0,24,1,1,4,0,2,5,6
PGM1,869,874,336,348,1988,1816,1014,1018,1013,1237,842
PGM2,91,89,31,92,264,236,133,156,143,135,107
PGM2L1,10324,6777,4011,3007,18218,21369,3650,8410,17738,8428,10724
PGM3,250,209,142,302,797,752,463,524,429,437,401
PGM5,91,87,59,85,302,350,183,46,119,186,88
PGM5-AS1,1,0,0,2,2,0,2,1,1,0,0
PGM5P4-AS1,0,1,0,3,0,1,4,0,1,0,2
PGP,1234,971,330,464,1416,1964,770,957,963,855,820
PGPEP1,1410,1013,690,1529,3361,2930,3411,2666,1178,1770,2822
PGPEP1L,12,3,2,17,34,18,28,24,10,6,10
PGR,55,45,30,98,181,161,138,76,66,97,63
PGRMC1,4749,3061,2056,1246,9329,8588,1951,3266,4650,3983,4592
PGRMC2,1264,979,488,410,2410,2390,831,1057,1521,1140,1113
PGS1,739,677,452,530,1436,2048,674,734,861,942,640
PHACTR1,2426,2269,1188,1551,4160,4524,2021,2334,3903,2300,2248
PHACTR2,759,584,337,614,2133,2339,1288,1178,1709,1224,1234
PHACTR2-AS1,3,3,3,26,6,10,16,13,7,5,7
PHACTR3,2080,2107,892,1425,5647,5366,4138,4138,2092,3158,4096
PHACTR3-AS1,16,11,13,15,36,50,48,29,17,38,31
PHACTR4,556,384,304,598,1412,1203,1793,1236,598,907,1123
PHAF1,1012,635,491,402,1798,2030,570,793,1141,952,738
PHAX,953,753,399,591,2497,2434,1316,1388,1188,1187,1598
PHB1,426,339,153,290,848,733,356,441,399,464,457
PHB1P14,0,0,0,0,0,0,0,0,2,1,0
PHB1P17,0,0,0,5,1,0,0,0,0,0,3
PHB1P4,1,1,1,3,2,4,5,3,1,8,4
PHB1P5,0,0,0,0,0,0,0,0,0,0,0
PHB1P9,13,17,10,17,36,35,19,49,58,20,21
PHB2,1317,997,587,826,2670,2193,1144,1437,1403,1462,1286
PHC1,296,306,180,171,714,799,364,558,432,342,236
PHC2,2330,2005,1227,2515,4254,4889,2433,3227,2247,2516,2272
PHC2-AS1,0,1,1,4,3,5,4,5,5,2,2
PHC3,997,715,472,481,2097,2402,1270,1644,1553,1381,1317
PHETA1,329,368,156,212,586,558,376,278,205,425,227
PHETA2,43,49,20,64,84,99,68,80,30,62,30
PHEX,21,16,6,54,94,82,94,79,42,56,45
PHEX-AS1,9,8,5,6,22,32,26,20,9,11,8
PHF1,2524,2593,1417,1726,4461,4555,3283,2761,2430,2848,2173
PHF10,1805,1441,1089,1596,6357,4858,3008,3448,2390,2862,3292
PHF11,185,161,85,242,404,474,603,394,220,241,288
PHF12,1160,1053,687,800,3151,2992,1918,1671,1722,1799,1094
PHF13,498,420,207,346,811,1084,385,436,636,520,429
PHF14,1299,1209,673,1134,2860,3675,2506,1812,1990,1666,2324
PHF19,493,356,322,452,1087,1313,1166,847,431,944,650
PHF2,1087,1125,561,1010,3046,3003,2047,1815,1376,1641,1471
PHF20,2082,1416,1014,1063,4570,4741,2268,2470,2488,2250,2545
PHF20L1,1157,882,535,1339,3046,2659,2195,2083,1799,1422,1796
PHF21A,1068,977,654,1367,3432,2974,2758,2620,1493,2123,2080
PHF21B,83,104,57,161,393,289,481,289,204,261,145
PHF23,1028,832,405,508,1631,1405,561,650,755,861,633
PHF24,12108,10795,6337,3026,22893,22318,2832,7444,16645,10872,6549
PHF3,1187,1000,766,845,4829,5883,4319,3761,2443,2738,4141
PHF5A,182,137,81,111,368,402,236,218,209,238,204
PHF5HP,0,0,0,1,0,0,1,0,0,1,1
PHF6,497,357,238,231,1147,1465,524,521,637,559,605
PHF7,143,132,67,84,400,374,260,268,186,207,236
PHF8,531,407,326,536,1399,1480,803,801,643,854,652
PHGDH,1657,1024,762,843,5355,5559,4359,2996,1836,4401,2623
PHGR1,1,1,1,3,1,2,2,4,0,0,4
PHIP,2269,1762,1294,1881,6007,6342,6413,4372,3083,3425,5108
PHKA1,99,70,73,192,592,398,453,384,300,370,251
PHKA1-AS1,2,0,0,8,4,1,3,3,4,4,2
PHKA2,373,323,206,187,794,879,644,553,421,549,322
PHKB,1537,1204,725,474,3081,3413,1446,1424,1910,1575,1480
PHKBP1,0,0,0,6,1,0,0,0,0,1,5
PHKG1,141,99,60,165,407,296,462,540,167,431,195
PHKG1P1,0,0,0,6,0,0,0,1,0,1,1
PHKG1P3,0,0,0,9,0,0,0,1,0,0,1
PHKG2,612,491,265,749,1099,996,880,934,601,585,591
PHLDA1,465,492,206,724,1407,1313,908,1461,826,741,487
PHLDA2,17,12,9,49,19,25,28,15,11,14,12
PHLDA3,1729,1240,656,833,2126,2792,1403,1364,1052,1665,1513
PHLDB1,4380,2883,3410,3612,9334,17601,10256,6807,4376,9086,7360
PHLDB2,111,140,96,478,419,412,514,427,560,194,260
PHLDB3,184,153,57,297,252,263,330,188,148,174,218
PHLPP1,2202,1318,995,829,5889,8256,4480,2200,2576,4511,3226
PHLPP2,1719,1334,1011,552,3800,3581,979,1803,2835,1862,1229
PHOSPHO1,115,140,79,121,232,211,131,100,146,107,97
PHOSPHO2,16,18,13,8,51,53,34,37,38,27,30
PHOX2A,0,0,0,2,0,3,1,2,1,2,2
PHOX2B,0,0,0,19,4,0,3,0,2,0,2
PHPT1,496,496,152,414,921,1079,808,622,363,494,509
PHRF1,2224,2431,1076,1675,3911,4503,2112,1781,1868,2926,1343
PHTF1,458,338,222,318,893,743,547,663,667,436,430
PHTF2,400,237,184,287,982,893,474,649,649,470,515
PHYH,294,266,120,160,812,646,339,445,365,413,401
PHYHD1,145,120,43,109,625,342,577,482,217,456,184
PHYHIP,33165,28475,14963,7726,43581,41446,6930,16529,26399,23330,17328
PHYHIPL,3262,2326,1547,910,6846,7369,2011,3242,4097,3423,3711
PHYKPL,793,688,572,1358,2052,2029,2955,2221,1033,1423,1231
PI15,32,17,20,78,75,36,33,743,81,32,24
PI16,371,128,114,58,302,884,598,236,182,397,181
PI3,0,0,0,4,3,0,0,0,1,2,2
PI4K2A,1335,812,591,726,2473,1794,881,1282,1207,1149,1083
PI4K2B,70,67,39,100,261,271,374,170,114,111,201
PI4KA,28858,25783,15410,4932,46625,58835,7009,12699,42232,26364,13337
PI4KAP2,778,497,299,426,700,685,731,741,656,524,452
PI4KB,2960,2393,1855,2045,5966,6755,2585,2362,3192,3488,2425
PIANP,9204,7108,4064,4139,17184,13742,4420,7095,8894,7992,5302
PIAS1,807,564,425,489,1910,1901,869,1064,1611,879,1165
PIAS2,808,653,350,515,1723,1802,897,1076,1209,785,885
PIAS3,901,799,429,389,1684,1571,783,948,1009,929,616
PIAS4,614,543,263,566,1064,1406,877,674,637,851,677
PIBF1,129,111,67,134,332,279,479,335,191,221,333
PICALM,3196,2218,1625,2474,6879,8531,3946,3694,3850,4073,3572
PICART1,13,9,7,10,14,18,31,23,9,18,13
PICK1,1423,1281,840,917,2490,2898,1607,1675,1484,1477,1248
PID1,1502,1420,634,324,2495,3032,607,868,1430,1434,971
PIDD1,913,867,702,522,1270,1759,1701,1043,794,1188,908
PIERCE1,86,77,32,44,146,126,87,97,88,83,52
PIERCE2,13,10,2,6,34,23,12,18,8,10,16
PIEZO1,1054,1407,515,2399,2663,3042,2023,1953,1040,2078,771
PIEZO1P1,0,0,0,0,0,0,0,0,0,0,0
PIEZO2,357,144,259,157,866,2239,1016,440,276,725,1367
PIF1,32,28,31,44,92,57,104,71,38,37,52
PIFO,74,52,33,20,170,161,60,143,72,130,67
PIGA,104,59,46,182,268,309,172,363,153,178,138
PIGB,87,69,33,67,237,183,180,181,103,107,123
PIGBOS1,31,17,11,17,55,62,39,37,33,27,40
PIGC,247,166,120,173,493,535,335,358,344,354,363
PIGF,68,62,34,59,206,193,102,150,115,111,97
PIGFP3,0,2,0,0,0,0,0,0,0,0,0
PIGG,977,632,477,632,1692,1752,1375,1522,1331,956,758
PIGH,283,224,163,132,476,615,194,207,264,288,259
PIGK,623,451,324,168,1456,1756,422,566,805,636,797
PIGL,177,143,112,124,429,404,318,397,251,225,238
PIGM,367,237,190,275,959,772,691,530,380,389,479
PIGN,213,154,113,142,485,658,290,285,358,304,321
PIGO,534,387,270,159,944,1539,562,459,655,736,440
PIGP,314,229,169,307,904,686,572,502,330,385,640
PIGPP4,0,0,0,2,0,0,0,0,0,1,1
PIGQ,3421,3758,1987,1923,6733,4918,3302,3352,3029,4180,2618
PIGQP1,0,0,0,3,0,0,0,0,0,0,2
PIGR,0,1,0,9,4,5,3,0,4,10,8
PIGS,1964,1483,848,650,2828,3293,1100,1275,2054,1920,1120
PIGT,2001,1270,1030,789,3612,4678,1810,1475,2151,2553,1903
PIGU,421,212,208,179,857,858,502,369,387,488,405
PIGUP1,4,0,0,12,6,1,3,1,0,4,0
PIGV,274,178,140,142,696,620,372,393,371,411,265
PIGX,1079,752,436,489,2413,2092,816,1166,1157,987,1000
PIGY,0,0,0,0,0,0,0,0,0,0,0
PIGZ,1166,1073,556,375,1971,1608,885,1028,1038,774,638
PIH1D1,670,620,217,329,961,1029,635,716,556,572,586
PIH1D2,20,25,18,65,70,51,42,54,33,40,31
PIK3AP1,43,65,22,53,118,234,63,25,81,106,21
PIK3C2A,1006,633,486,782,4476,3095,3639,2299,2006,2636,2096
PIK3C2B,1155,1242,822,668,2233,5149,1577,1020,1379,2148,1376
PIK3C2G,0,10,2,22,24,33,14,23,25,11,21
PIK3C3,1461,1063,820,758,3623,3446,1804,1981,2193,1698,2067
PIK3CA,647,528,393,353,1576,1983,691,951,1238,843,871
PIK3CA-DT,0,0,0,3,2,1,3,1,1,0,2
PIK3CB,2071,1420,987,410,3560,4239,791,1371,2862,1553,1625
PIK3CD,777,872,455,420,1574,1918,839,643,708,889,522
PIK3CD-AS1,5,5,1,18,6,12,10,3,4,5,10
PIK3CD-AS2,1,4,2,9,11,7,7,7,3,7,7
PIK3CDP1,0,0,0,1,0,0,0,0,0,1,0
PIK3CG,31,47,19,48,70,124,14,44,78,42,24
PIK3IP1,829,574,408,152,2081,2295,1169,2151,843,1381,902
PIK3IP1-DT,6,5,5,6,11,13,29,25,11,16,13
PIK3R1,7820,5850,5297,3465,19308,19052,7071,11733,14441,9822,10879
PIK3R2,8,2,3,9,8,12,21,19,6,6,10
PIK3R3,976,693,475,1510,2029,1816,1011,2224,1339,1034,948
PIK3R4,806,533,435,218,1932,1712,536,753,1016,849,678
PIK3R5,34,51,12,58,64,261,63,20,62,69,30
PIKFYVE,1326,1021,675,673,3072,3568,1229,1549,2183,1739,1377
PILRA,48,57,33,96,106,152,166,117,80,72,75
PILRB,87,83,247,244,568,146,391,238,128,123,160
PIM1,208,203,101,890,400,568,239,490,480,218,181
PIM2,712,504,229,361,988,838,207,519,652,482,306
PIM3,1275,1119,498,3409,1716,2139,1003,1223,3184,1245,741
PIMREG,6,6,2,15,7,10,7,12,7,7,4
PIN1,4031,3856,1566,1723,5647,6325,2354,2709,3239,3117,3057
PIN1-DT,3,1,1,6,0,15,10,7,7,5,10
PIN1P1,1,0,0,20,10,2,32,12,6,4,27
PIN4,146,119,80,104,362,349,268,262,188,196,170
PINCR,0,0,0,2,0,0,0,0,0,1,2
PINK1,7015,7257,2601,1868,9576,10640,3103,3200,5405,5893,3977
PINK1-AS,31,27,9,56,73,78,119,93,61,46,58
PINLYP,102,97,45,271,226,218,255,196,92,174,94
PINX1,58,60,15,95,103,131,103,101,53,53,85
PIP,0,0,1,1,1,0,6,2,1,2,5
PIP4K2A,3693,1850,2019,2547,8690,13303,6148,6409,3015,5766,8093
PIP4K2C,2610,1594,1311,664,3703,4473,1024,1477,2441,1757,1440
PIP4P1,1614,1147,785,834,2941,2553,1067,1486,1666,1418,1098
PIP4P2,582,422,266,217,1547,1487,550,708,742,657,891
PIP5K1A,861,612,378,1131,1921,1761,1216,1454,1235,870,924
PIP5K1B,435,430,253,203,682,963,209,437,588,433,440
PIP5K1C,14729,14937,7891,9849,27867,25283,8456,8944,13639,14273,6262
PIP5KL1,67,115,32,142,156,161,85,104,85,81,51
PIPOX,138,98,62,57,643,392,551,345,209,458,232
PIPSL,2,6,7,20,25,6,14,12,37,11,13
PIR,89,64,53,47,218,307,274,290,100,162,188
PIRT,100,46,58,256,163,187,129,282,66,190,73
PISD,1851,1592,1048,941,3585,3483,1273,1927,1735,1765,1187
PITHD1,3092,2307,1183,898,4716,5634,1143,2027,2787,2256,2179
PITPNA,6043,4926,3391,2258,11823,11368,3260,4681,8058,6210,4221
PITPNA-AS1,1,0,0,0,0,2,1,0,0,0,0
PITPNB,440,379,302,231,807,1032,288,409,802,497,491
PITPNC1,1098,1159,506,1312,3723,3524,2464,2705,2265,2467,1548
PITPNM1,11672,19561,6038,4643,15898,20679,4297,5718,8803,13295,3350
PITPNM2,5975,7299,2528,2673,8414,10927,3072,3866,6825,6486,2251
PITPNM2-AS1,36,11,27,219,67,39,164,112,50,45,37
PITPNM3,11325,15056,5440,2580,16589,20337,3328,5560,11405,13117,3956
PITRM1,1529,1700,915,790,3941,3064,1321,1987,2215,1602,1482
PITRM1-AS1,25,14,13,73,35,42,94,63,56,29,30
PITX1,0,3,0,4,1,2,2,2,1,3,4
PITX1-AS1,28,34,17,69,52,46,76,54,54,19,47
PITX2,0,0,0,13,0,0,1,1,1,0,1
PITX3,0,2,0,11,1,4,3,1,1,1,2
PIWIL1,11,5,6,20,13,4,3,2,6,12,14
PIWIL2,34,21,21,63,66,35,69,37,65,38,54
PIWIL2-DT,25,21,7,33,45,49,41,33,31,29,29
PIWIL3,0,0,0,28,4,3,2,6,3,7,7
PIWIL4,105,58,39,63,176,196,163,129,106,98,70
PIWIL4-AS1,9,18,7,3,15,37,10,12,20,11,5
PJA1,1732,1397,634,423,2956,3277,669,1149,2054,1447,1187
PJA2,17601,11947,9251,3608,36246,35293,6486,13905,27171,15534,17903
PJVK,49,43,24,48,120,90,106,124,54,54,86
PKD1,21966,28061,14171,10394,30525,47921,16053,17125,23637,24011,9338
PKD1-AS1,27,37,19,14,27,60,35,49,42,18,18
PKD1L1,27,39,42,119,147,65,104,75,63,44,89
PKD1L1-AS1,0,0,0,7,0,0,6,1,1,2,3
PKD1L2,105,85,144,156,306,208,392,164,153,306,289
PKD1P2,230,31,259,31,314,22,23,206,181,1994,16
PKD1P3,661,1111,452,186,847,1413,277,237,622,773,159
PKD1P4,184,654,202,69,576,859,109,198,267,387,92
PKD1P5,27,49,1076,17,1247,88,38,440,53,948,16
PKD1P6,677,1147,458,594,1269,1481,1078,913,739,945,505
PKD1P6-NPIPP1,37,24,9,66,83,58,135,112,57,40,48
PKD2,386,275,222,347,1050,1167,1024,979,583,623,594
PKD2L1,49,83,68,66,100,152,35,63,118,37,45
PKD2L2,5,7,2,49,25,38,43,36,21,23,37
PKDCC,1054,978,648,1448,1668,1974,1221,1229,929,773,650
PKDREJ,19,7,12,9,54,40,51,34,24,41,61
PKHD1,1,1,1,53,14,2,5,10,17,15,19
PKHD1L1,2,0,0,65,7,6,13,9,16,20,14
PKIA,2950,2328,898,355,4334,5268,822,1894,2537,2321,1790
PKIA-AS1,11,10,5,36,38,20,74,58,48,27,30
PKIB,70,75,29,49,191,113,41,55,86,60,99
PKIG,1229,1122,393,1317,2121,1661,1093,1223,1059,1149,783
PKLR,28,33,16,28,58,55,7,28,24,19,29
PKM,35967,24983,16349,11231,55463,53494,15529,23338,34386,30059,21861
PKMP3,126,89,61,229,351,316,322,340,124,202,234
PKMYT1,84,62,56,52,126,190,102,73,72,121,72
PKN1,5067,6078,1925,2412,7770,9182,4499,3198,3280,6919,2798
PKN2,327,228,187,349,1039,1166,1110,854,622,701,879
PKN2-AS1,6,7,5,11,28,5,16,11,13,12,11
PKN3,160,145,113,575,307,307,501,378,111,216,93
PKNOX1,379,327,163,376,844,1011,584,423,505,473,399
PKNOX2,1627,1571,1031,1168,3416,2665,1254,1852,2050,1524,1272
PKNOX2-DT,7,7,0,3,1,8,2,1,3,4,4
PKP1,101,178,103,44,283,366,28,116,189,110,77
PKP2,137,158,58,59,443,277,114,132,172,261,133
PKP3,155,135,34,30,124,127,49,112,53,109,33
PKP4,11975,9752,6303,13713,32835,22963,20968,15457,8572,13232,22557
PKP4-AS1,17,7,17,24,29,39,55,49,32,37,37
PLA1A,27,25,16,438,91,31,177,124,34,57,24
PLA2G10,4,3,2,26,9,13,11,7,5,8,6
PLA2G12A,1226,857,602,556,3362,2963,1474,1687,1553,1545,1630
PLA2G12B,1,0,0,5,3,0,1,2,0,0,2
PLA2G15,590,507,304,504,1136,1194,379,519,669,651,517
PLA2G1B,1,1,0,9,3,0,4,2,5,2,4
PLA2G2A,0,0,1,6,1,2,0,3,1,2,2
PLA2G2C,4,0,0,10,10,4,11,9,7,11,3
PLA2G2D,2,1,0,14,5,3,3,0,3,2,1
PLA2G2E,0,0,0,9,1,0,2,1,0,2,2
PLA2G2F,1,1,2,18,8,4,13,9,3,11,12
PLA2G3,7,6,9,5,21,29,13,24,35,23,13
PLA2G4A,60,60,37,97,161,152,81,100,102,66,68
PLA2G4B,21,21,8,19,27,30,37,20,14,9,11
PLA2G4C,648,408,372,401,1141,1395,1767,853,707,749,1020
PLA2G4C-AS1,2,2,1,4,3,5,4,1,5,4,4
PLA2G4D,22,17,4,15,17,28,10,14,7,13,9
PLA2G4E,5,5,1,10,12,4,5,6,2,4,6
PLA2G4E-AS1,0,0,0,9,3,2,3,2,1,0,1
PLA2G4F,0,4,1,9,1,1,0,1,3,2,6
PLA2G5,26,31,21,85,105,114,183,98,72,93,52
PLA2G6,1860,1414,1030,687,3589,3939,2190,1412,1680,2254,1508
PLA2G7,55,67,24,15,110,112,28,45,86,59,51
PLA2R1,64,46,32,65,158,129,155,149,80,82,101
PLAA,636,459,268,277,1261,1112,399,654,839,605,519
PLAAT1,100,95,33,40,136,134,67,65,101,113,59
PLAAT2,0,0,0,7,6,6,4,3,0,3,6
PLAAT3,2050,1465,1204,1759,6951,7805,5688,3709,1260,3995,7857
PLAAT4,46,46,30,66,143,173,202,218,36,126,147
PLAAT5,189,116,58,35,344,307,128,176,174,229,151
PLAC1,0,0,0,15,0,0,2,4,4,4,1
PLAC8,1,2,3,34,5,4,14,8,4,14,15
PLAC8L1,13,2,4,48,15,16,32,22,8,14,18
PLAC9,146,141,68,318,284,344,155,187,165,125,156
PLAC9P1,9,4,10,10,9,55,16,22,14,20,46
PLAG1,79,53,39,49,203,194,183,209,135,114,171
PLAGL1,171,281,125,207,446,559,254,332,490,189,182
PLAGL2,291,198,150,424,586,587,302,500,448,350,231
PLAT,643,490,375,1668,1724,1142,1942,1754,488,1124,484
PLAU,16,8,13,166,67,60,87,96,10,42,32
PLAUR,58,53,24,689,136,131,255,222,68,69,88
PLB1,128,132,50,104,241,249,174,178,194,131,84
PLBD1,16,16,5,32,62,41,21,36,23,38,17
PLBD1-AS1,3,2,0,1,3,4,1,0,1,1,4
PLBD2,3078,2423,1722,656,4566,6235,1113,1437,3541,2976,1884
PLCB1,4025,3507,2719,3841,11255,11685,4786,7465,8761,4233,6700
PLCB1-IT1,0,1,0,5,3,1,21,9,4,1,4
PLCB2,516,627,178,143,742,2085,383,289,390,581,268
PLCB3,299,311,143,512,1066,923,840,473,366,682,343
PLCB4,461,386,344,302,1239,1509,938,729,861,574,737
PLCD1,399,268,173,260,1406,1035,1180,1092,537,980,569
PLCD3,2738,4248,1349,2757,6802,6301,3555,4660,3036,5753,1635
PLCD4,121,77,62,354,303,197,285,254,173,210,217
PLCE1,404,410,176,642,1243,993,950,1007,531,593,513
PLCE1-AS1,5,3,2,5,15,12,10,11,8,10,9
PLCE1-AS2,3,0,0,13,4,0,6,8,4,5,9
PLCG1,2873,2702,1888,2294,6848,7333,4848,3412,3586,4650,2987
PLCG1-AS1,17,11,1,21,28,27,49,26,14,16,26
PLCG2,81,120,64,149,291,415,267,136,121,151,122
PLCH1,1072,1278,982,283,2045,2519,317,709,1725,892,811
PLCH1-AS1,4,1,0,15,5,4,3,2,2,2,3
PLCH1-AS2,0,0,1,2,0,2,1,2,1,1,3
PLCH2,3978,5673,1986,3113,5855,9668,3764,3084,4917,4690,2395
PLCL1,1415,883,652,556,3189,4295,1784,1629,1561,1939,2702
PLCL2,852,638,491,187,1287,1640,332,633,1388,763,640
PLCXD1,392,1056,519,1240,1963,2156,1245,1005,1344,876,396
PLCXD2,107,155,58,19,84,240,8,36,149,58,46
PLCXD3,1054,942,664,172,2742,3251,324,1062,1554,1248,1578
PLCZ1,0,2,0,18,1,1,3,5,1,2,6
PLD1,344,171,285,186,696,1559,861,294,296,735,872
PLD2,524,459,279,591,1517,1493,1321,2060,638,1105,640
PLD3,33206,27659,12545,8736,41191,46555,9084,12795,28469,23502,14403
PLD4,65,162,26,24,82,920,51,34,57,220,38
PLD5,318,253,136,143,642,714,313,324,437,431,389
PLD6,179,162,50,110,295,373,195,193,176,121,149
PLEC,18590,22645,10783,15867,42110,46152,26645,25876,21593,31722,14880
PLEK,31,29,26,58,77,167,48,52,55,82,23
PLEK2,0,2,0,17,6,3,8,2,9,9,1
PLEKHA1,2114,1605,1155,1143,4342,5150,2023,2891,2783,1809,2480
PLEKHA2,1617,1062,388,387,2217,2683,669,990,1712,1467,894
PLEKHA3,692,578,381,624,1926,1867,818,1214,1174,999,1096
PLEKHA4,115,150,60,566,327,244,448,427,77,254,155
PLEKHA5,1053,869,535,1621,3202,2591,3603,2856,2211,1467,2010
PLEKHA6,5252,4405,3152,2691,12814,10487,5481,5050,6187,6497,4389
PLEKHA7,155,119,96,103,617,531,482,303,219,414,243
PLEKHA8,350,312,206,295,817,820,437,530,525,440,409
PLEKHA8P1,30,29,13,27,49,55,44,57,33,30,30
PLEKHB1,19002,12944,7448,12626,48503,41136,33780,25074,8574,31095,28136
PLEKHB2,7477,5692,4644,3127,15261,17769,3648,6616,11570,7925,7607
PLEKHD1,51,58,48,54,147,121,40,79,71,54,74
PLEKHF1,114,73,44,138,156,276,268,242,76,203,160
PLEKHF2,80,59,29,95,261,194,111,200,95,161,101
PLEKHG1,317,252,164,1079,1066,1011,1068,845,627,760,501
PLEKHG2,149,196,120,483,531,366,880,686,255,322,244
PLEKHG3,1702,1206,1527,664,3674,8110,4289,1428,1261,4118,3176
PLEKHG4,179,106,109,55,313,486,332,150,142,198,225
PLEKHG4B,17,19,13,67,44,29,23,26,37,20,25
PLEKHG5,4204,4027,2100,2191,6396,8182,2920,3509,4759,4126,2044
PLEKHG6,0,4,1,16,4,1,4,9,4,5,3
PLEKHG7,0,1,0,13,3,0,3,2,0,2,4
PLEKHH1,4193,1414,3667,927,7841,18738,9124,3311,3594,9040,7595
PLEKHH2,156,205,154,437,737,513,764,869,407,292,369
PLEKHH3,751,815,400,950,1366,1520,1015,564,525,952,517
PLEKHJ1,608,623,269,679,1134,1192,695,701,565,602,611
PLEKHM1,1269,925,654,1306,3014,2623,1665,1599,1204,1542,953
PLEKHM1P1,399,416,288,476,923,1020,1048,854,619,679,484
PLEKHM2,10974,14061,6242,5714,22133,21146,9424,9197,8326,13454,5496
PLEKHM3,413,419,255,72,811,1242,202,265,904,564,369
PLEKHN1,0,8,4,22,14,10,4,6,0,5,6
PLEKHO1,764,684,263,1059,1449,1621,1200,1016,1008,886,881
PLEKHO2,507,336,237,655,2118,1141,1653,2130,841,1567,564
PLEKHS1,3,2,2,25,5,3,7,25,9,3,11
PLET1,5,3,3,17,12,7,29,21,9,6,11
PLG,7,11,8,16,49,27,27,38,25,11,23
PLGLA,1,2,0,7,3,0,1,0,1,0,1
PLGLB1,6,3,3,11,10,9,21,19,6,13,15
PLGLB2,1,2,0,1,3,0,1,1,0,2,2
PLGRKT,42,25,13,16,86,99,76,51,45,50,64
PLIN1,49,39,16,49,197,214,219,90,88,192,79
PLIN2,107,68,55,650,369,322,354,376,134,242,195
PLIN3,502,226,242,449,834,1932,910,680,354,844,769
PLIN4,319,136,152,252,1348,525,1012,583,216,786,324
PLIN5,153,73,53,114,498,357,670,403,227,344,235
PLK1,151,97,48,255,240,186,274,262,102,118,144
PLK2,2238,1772,1026,1163,4700,3804,972,1781,5609,1895,1661
PLK3,301,231,126,577,503,466,313,484,371,316,164
PLK4,43,54,10,30,94,101,40,66,62,49,70
PLK5,119,99,45,220,211,180,221,157,158,112,132
PLLP,1491,743,893,820,2338,6082,3249,1041,1006,2748,2796
PLN,56,45,9,16,59,142,141,85,96,134,34
PLOD1,1877,1846,968,2488,3784,4158,2026,1647,1468,2343,1444
PLOD2,165,130,80,333,888,729,461,769,271,464,374
PLOD3,1163,746,648,1604,1555,3176,2194,1201,639,1626,1190
PLP1,51915,24948,29341,23772,96383,259350,76284,46978,24445,80514,133977
PLP2,43,40,13,153,106,74,136,138,47,102,27
PLPBP,1340,1074,572,1113,3130,2718,1248,1324,1715,1543,1530
PLPP1,551,350,204,257,891,1059,531,538,419,507,406
PLPP2,317,161,241,354,480,1495,797,224,227,657,601
PLPP3,1505,738,417,783,8884,6390,6014,4514,4147,6441,4013
PLPP4,105,112,35,282,220,307,169,226,100,184,119
PLPP5,322,281,125,255,757,743,571,517,391,384,297
PLPP6,197,140,60,34,281,301,113,154,155,128,158
PLPP7,1018,880,393,636,1426,1511,608,599,758,768,619
PLPPR1,255,236,83,104,762,1186,531,373,397,546,400
PLPPR2,8119,8380,3002,4698,12114,13567,3804,4528,7601,7220,3496
PLPPR3,4162,5720,1356,939,5599,6925,1245,1920,3175,4556,1406
PLPPR4,4948,3662,1719,1007,8747,8634,1284,2650,8363,3791,2637
PLPPR5,522,440,216,359,1189,1217,257,465,845,545,467
PLPPR5-AS1,16,25,10,3,32,38,16,27,29,14,6
PLRG1,674,471,322,254,1713,1664,753,813,1031,902,893
PLS1,146,108,40,100,356,234,144,162,203,121,144
PLS1P1,1,0,0,0,2,0,2,1,1,3,0
PLS3,1227,813,656,1189,2614,3043,1521,1289,1431,1870,1681
PLS3-AS1,4,8,5,7,30,30,23,12,9,14,17
