symbol,SL5883,SL6415,SL7399,SL7629,SL7809,SL7846
MPRIP,8587,15478,26126,32020,19240,21778
MPST,114,412,417,886,519,235
MPTX1,0,0,0,0,2,0
MPV17,552,1608,2039,1892,1219,1203
MPV17L,103,348,537,780,411,394
MPV17L2,84,268,377,417,217,204
MPV17L2P1,0,1,0,0,0,0
MPZ,18,64,69,195,59,58
MPZL1,348,817,818,1730,974,1091
MPZL2,4,28,11,29,26,27
MPZL3,12,25,26,47,15,29
MR1,37,234,288,648,270,273
MRAP,1,9,2,6,5,6
MRAP2,467,527,1356,1644,522,1109
MRAS,2450,8653,9125,11300,7895,7103
MRC2,378,640,822,2125,958,790
MRE11,29,96,112,205,120,140
MREG,40,100,236,221,77,171
MREGP1,0,0,0,0,0,0
MRFAP1,2196,7702,8854,11133,5889,6861
MRFAP1L1,790,2458,3105,3582,1829,2377
MRGBP,142,306,539,528,313,251
MRGPRD,0,3,0,0,0,1
MRGPRE,30,21,14,54,17,28
MRGPRF,35,81,65,123,135,91
MRGPRF-AS1,2,5,1,2,2,5
MRGPRG,0,0,0,0,1,0
MRGPRG-AS1,0,2,1,0,0,0
MRGPRX1,0,1,0,0,0,0
MRGPRX10P,0,0,0,0,0,0
MRGPRX11P,0,0,0,0,0,0
MRGPRX12P,0,0,0,0,0,0
MRGPRX13P,0,2,0,0,1,0
MRGPRX2,0,1,0,0,1,1
MRGPRX3,2,0,1,1,1,0
MRGPRX4,0,1,0,0,1,0
MRGPRX5P,0,0,0,0,0,0
MRGPRX6P,0,1,0,0,0,1
MRGPRX7P,0,0,1,0,0,0
MRGPRX9P,0,0,1,0,0,0
MRI1,186,378,467,879,478,371
MRLN,1,3,0,2,2,4
MRM2,165,425,661,751,421,481
MRM3,109,283,348,347,222,253
MRNIP,324,733,1038,1156,751,716
MRO,44,497,245,610,467,370
MROCKI,9,43,25,145,43,56
MROH1,728,1200,2182,2498,1746,1660
MROH2A,4,9,6,19,9,7
MROH2B,0,11,4,2,5,3
MROH3P,0,7,5,0,7,2
MROH5,5,13,19,9,10,6
MROH6,60,126,233,196,99,109
MROH7,40,201,210,150,127,217
MROH7-TTC4,2,6,12,6,5,7
MROH8,75,212,295,268,148,219
MROH9,2,11,6,8,3,6
MRPL1,81,354,456,449,218,312
MRPL10,368,1187,1354,1584,900,1054
MRPL11,63,205,259,317,152,199
MRPL12,12,67,93,113,30,47
MRPL13,43,157,196,244,103,159
MRPL14,86,304,347,335,246,297
MRPL15,219,701,949,848,511,678
MRPL16,148,494,646,672,352,404
MRPL17,80,318,385,400,236,315
MRPL18,122,535,650,636,361,436
MRPL19,187,505,557,1099,628,825
MRPL2,145,515,635,590,325,472
MRPL20,76,407,513,564,328,381
MRPL20-AS1,268,554,820,957,606,513
MRPL21,82,266,415,446,265,286
MRPL22,72,237,335,336,150,220
MRPL22P1,0,1,1,0,1,1
MRPL23,100,354,441,466,261,329
MRPL23-AS1,116,145,322,349,198,128
MRPL24,128,535,643,667,414,419
MRPL27,119,460,582,536,335,371
MRPL28,401,1819,2228,2177,1364,1214
MRPL2P1,1,8,4,2,2,4
MRPL3,266,791,1134,1350,622,1003
MRPL30,0,4,1,3,1,1
MRPL32,141,417,580,538,306,422
MRPL33,18,98,142,257,53,126
MRPL34,102,443,571,498,252,344
MRPL35,541,1179,1663,2166,990,1577
MRPL35P1,0,0,0,0,0,3
MRPL35P2,0,3,4,6,5,2
MRPL35P4,0,0,0,0,1,0
MRPL36,37,100,205,208,77,137
MRPL37,704,1672,2292,2480,1332,1334
MRPL38,23,51,130,122,57,58
MRPL39,95,273,277,348,187,265
MRPL4,384,922,1635,1330,765,773
MRPL40,122,375,447,438,295,357
MRPL40P1,0,6,1,4,6,3
MRPL41,778,2687,4594,4477,1931,1724
MRPL42,138,391,604,1063,626,750
MRPL42P3,0,4,1,0,1,1
MRPL42P6,0,0,0,2,0,0
MRPL43,93,427,442,610,335,349
MRPL44,98,266,460,556,232,328
MRPL46,9,35,55,61,37,49
MRPL47,95,320,395,459,246,329
MRPL48,153,305,407,543,298,351
MRPL49,362,941,1265,1430,833,972
MRPL49P1,0,0,0,0,1,0
MRPL49P2,0,4,0,0,0,0
MRPL50,225,422,685,684,352,703
MRPL50P1,0,0,0,2,2,0
MRPL51,112,468,606,635,317,440
MRPL52,48,195,275,392,174,222
MRPL53,20,59,72,83,40,47
MRPL53P1,2,24,15,3,17,18
MRPL54,59,151,236,264,109,128
MRPL55,166,735,955,698,471,636
MRPL57,138,553,756,902,422,543
MRPL57P6,0,1,0,0,0,0
MRPL57P7,0,0,0,0,1,0
MRPL58,47,190,214,240,130,114
MRPL9,136,380,559,585,261,309
MRPS10,249,784,1131,1239,592,1027
MRPS10P1,0,0,0,0,0,0
MRPS10P2,0,0,0,1,0,1
MRPS11,276,758,1008,1057,582,692
MRPS12,86,256,374,304,194,222
MRPS14,232,612,705,1129,716,789
MRPS15,153,556,721,695,418,461
MRPS15P1,0,1,2,0,3,1
MRPS16,282,716,966,1347,771,881
MRPS16P3,0,0,0,0,0,0
MRPS17,46,165,256,282,107,157
MRPS17P3,0,0,0,0,0,0
MRPS18A,52,194,235,232,136,162
MRPS18B,300,963,1092,1515,806,992
MRPS18C,19,69,112,112,72,87
MRPS18CP7,0,5,0,0,0,1
MRPS2,104,423,615,558,300,369
MRPS21P5,0,0,0,0,0,0
MRPS21P7,0,1,1,2,3,2
MRPS21P8,2,4,4,1,1,1
MRPS22,200,526,619,832,472,635
MRPS23,136,384,471,544,272,435
MRPS24,3,9,8,9,2,4
MRPS25,657,1876,2453,2891,1375,1904
MRPS26,218,904,1123,1135,659,699
MRPS27,537,1705,2033,2402,1236,1630
MRPS28,19,154,168,219,77,143
MRPS30,429,803,1438,1888,848,1709
MRPS31,71,246,299,363,201,278
MRPS31P5,7,10,12,22,19,19
MRPS33,47,231,306,338,150,256
MRPS34,168,583,923,1172,486,463
MRPS35,179,561,878,1079,470,775
MRPS35P2,0,0,0,0,0,0
MRPS36,85,295,439,483,207,352
MRPS36P3,0,0,0,0,0,0
MRPS36P5,0,0,0,0,0,1
MRPS5,431,1290,1818,1680,1115,1168
MRPS5P4,0,1,0,0,0,0
MRPS6,64,260,288,320,177,213
MRPS6P1,1,5,19,18,6,10
MRPS7,190,600,855,993,531,601
MRPS9,107,287,433,510,237,274
MRPS9-AS1,1,4,8,4,7,4
MRPS9-AS2,1,7,19,9,5,10
MRRF,89,263,349,397,242,300
MRS2,190,334,621,765,371,573
MRTFA,1517,3307,5614,5280,3117,2979
MRTFA-AS1,9,20,24,16,38,42
MRTFB,3375,5059,9418,12563,5362,11832
MRTO4,293,1168,1569,1525,655,863
MS4A1,0,3,0,2,6,7
MS4A10,0,5,1,0,1,3
MS4A12,0,6,1,0,0,1
MS4A13,0,4,1,0,2,0
MS4A14,7,26,4,35,15,28
MS4A15,1,5,5,5,3,5
MS4A18,0,2,0,1,2,3
MS4A2,0,5,0,0,3,0
MS4A3,0,7,3,2,4,4
MS4A4A,3,8,6,21,19,17
MS4A4E,2,6,1,4,6,5
MS4A5,0,3,0,0,3,1
MS4A6A,12,17,4,44,32,19
MS4A6E,0,0,0,0,0,0
MS4A7,14,54,15,210,82,71
MS4A8,6,40,30,53,33,28
MSANTD1,79,201,268,357,182,240
MSANTD2,107,185,279,395,186,205
MSANTD3,62,184,362,375,182,312
MSANTD3-TMEFF1,0,0,0,0,0,0
MSANTD4,359,992,974,1450,901,1280
MSC,50,146,351,206,139,177
MSC-AS1,87,160,323,285,121,260
MSGN1,0,0,1,1,2,1
MSH2,480,877,1479,1867,902,1413
MSH2-OT1,12,32,38,46,46,38
MSH3,118,508,718,1013,563,1074
MSH4,9,23,28,36,23,20
MSH5,6,20,17,26,22,13
MSH5-SAPCD1,0,0,0,0,0,0
MSH6,316,678,904,1540,738,903
MSI1,95,439,315,683,468,315
MSI2,561,3660,2330,4100,3777,3023
MSL1,1408,2961,5299,7503,3236,3859
MSL2,231,457,691,1427,673,825
MSL3,275,636,1092,1327,568,908
MSL3P1,24,69,91,84,33,48
MSLN,10,14,11,67,15,19
MSLNL,10,39,45,36,11,42
MSMO1,407,1169,1695,2872,1218,1709
MSMP,0,0,0,0,0,0
MSN,882,3170,1679,4420,4038,2565
MSR1,9,33,10,90,47,30
MSRA,203,628,872,855,485,625
MSRB1,87,444,394,460,347,234
MSRB2,194,874,970,1095,636,623
MSRB3,160,610,567,904,863,700
MSS51,37,93,112,75,64,84
MST1,103,236,266,370,245,168
MST1L,7,60,70,64,49,20
MST1R,31,69,109,83,69,66
MSTN,6,45,34,41,34,23
MSTO1,142,288,436,398,274,259
MSX1,28,142,184,379,223,159
MSX2,3,25,11,51,53,33
MT1A,1,4,3,7,5,0
MT1B,0,1,0,0,0,0
MT1E,37,425,340,211,188,226
MT1F,19,144,133,109,104,95
MT1G,17,256,141,103,134,130
MT1H,0,19,4,7,16,15
MT1HL1,0,0,1,1,3,2
MT1JP,0,6,6,1,3,2
MT1L,0,6,12,11,11,4
MT1M,11,113,75,92,73,81
MT1P3,0,1,0,0,1,0
MT1X,5,64,73,34,30,59
MT2A,56,551,495,443,298,337
MT3,540,4279,3414,3780,2212,2927
MT4,0,2,0,1,0,0
MTA1,905,2461,3415,4477,2560,1746
MTA2,320,894,1095,1889,973,761
MTA3,1886,4986,6395,8281,4137,5136
MTA3P1,5,12,7,5,9,5
MTAP,63,178,242,339,185,245
MTAPP2,0,0,1,1,1,1
MTARC1,77,312,299,481,333,311
MTARC2,139,446,551,639,409,444
MTATP6P1,10046,52131,91869,48019,40219,43808
MTATP6P11,0,2,3,10,6,4
MTATP6P13,1,0,0,1,1,1
MTATP6P14,0,0,0,0,0,0
MTATP6P15,0,1,1,0,0,3
MTATP6P16,2,2,2,2,1,1
MTATP6P17,1,1,1,3,3,2
MTATP6P18,0,1,1,0,0,0
MTATP6P19,0,6,1,0,2,6
MTATP6P2,1,8,15,1,11,8
MTATP6P20,0,3,0,0,2,0
MTATP6P21,1,2,0,0,1,0
MTATP6P23,0,1,0,0,0,0
MTATP6P24,0,1,3,0,0,1
MTATP6P25,0,0,0,0,0,0
MTATP6P26,2,4,7,3,7,4
MTATP6P27,1,14,5,9,6,12
MTATP6P29,0,0,0,0,1,0
MTATP6P3,0,0,0,0,0,0
MTATP6P30,0,1,0,0,1,0
MTATP6P4,0,0,0,0,0,0
MTATP6P7,0,0,0,0,0,0
MTATP6P9,0,1,0,0,0,0
MTATP8P1,0,4,8,0,4,5
MTATP8P2,2,5,96,6,10,12
MTBP,18,69,88,77,46,74
MTCH1,8481,16586,30101,32989,16057,16002
MTCH2,632,1609,1946,2455,1349,1679
MTCL1,777,1197,2680,2274,1098,1875
MTCO1P11,0,7,6,6,6,5
MTCO1P12,2260,10613,97378,5967,9117,5185
MTCO1P14,0,0,0,0,1,0
MTCO1P15,0,1,1,1,2,4
MTCO1P17,1,2,0,0,0,1
MTCO1P18,0,1,0,0,0,0
MTCO1P19,0,4,4,4,0,4
MTCO1P20,0,1,0,1,1,0
MTCO1P21,1,3,2,0,1,5
MTCO1P22,0,10,13,13,6,4
MTCO1P23,0,1,2,0,0,0
MTCO1P24,0,0,3,1,3,1
MTCO1P25,0,3,2,0,1,1
MTCO1P27,0,1,3,3,4,5
MTCO1P28,3,15,14,20,20,14
MTCO1P29,0,0,0,0,0,0
MTCO1P3,1,4,0,1,5,2
MTCO1P30,3,0,0,4,2,0
MTCO1P31,0,1,2,1,2,1
MTCO1P39,0,2,1,0,1,1
MTCO1P4,1,2,0,0,3,1
MTCO1P40,10,62,5488,33,73,79
MTCO1P42,0,1,4,4,2,6
MTCO1P43,0,0,1,0,0,2
MTCO1P44,0,0,0,0,0,0
MTCO1P45,0,1,0,0,0,0
MTCO1P46,1,10,3,14,5,13
MTCO1P47,1,2,1,9,9,3
MTCO1P48,0,1,0,0,2,0
MTCO1P49,0,1,0,0,0,0
MTCO1P5,3,6,4,0,3,4
MTCO1P51,0,2,1,1,0,0
MTCO1P52,0,0,1,0,0,0
MTCO1P53,71,8,275,2,18,3
MTCO1P54,0,3,3,2,2,3
MTCO1P55,0,2,8,7,1,5
MTCO1P56,0,0,0,0,0,0
MTCO1P57,0,1,0,0,0,0
MTCO1P6,0,2,0,0,0,0
MTCO1P7,0,0,0,0,1,0
MTCO1P8,0,2,3,2,1,2
MTCO1P9,0,0,0,0,0,1
MTCO2P1,1,3,3,1,1,2
MTCO2P11,1,2,4,3,4,7
MTCO2P12,30,109,212,69,105,100
MTCO2P15,0,0,0,1,0,0
MTCO2P16,0,3,2,2,1,4
MTCO2P17,0,2,1,1,0,4
MTCO2P18,0,0,0,0,0,0
MTCO2P19,0,5,3,2,4,5
MTCO2P2,1,4,11,1,11,4
MTCO2P20,0,1,2,0,0,0
MTCO2P21,2,4,2,1,5,3
MTCO2P22,0,6,4,0,2,0
MTCO2P23,0,0,0,0,0,0
MTCO2P24,0,1,0,0,0,0
MTCO2P25,0,2,1,0,0,0
MTCO2P27,1,6,8,4,5,5
MTCO2P29,0,0,0,0,0,0
MTCO2P3,0,4,0,2,0,1
MTCO2P30,1,0,0,1,0,1
MTCO2P31,0,1,0,0,0,0
MTCO2P32,0,0,0,1,0,0
MTCO2P33,1,1,1,0,0,1
MTCO2P34,0,0,0,0,0,0
MTCO2P4,0,1,0,0,0,1
MTCO2P5,0,1,0,0,3,0
MTCO2P6,0,1,1,1,1,0
MTCO2P7,0,0,0,0,0,0
MTCO2P8,0,2,0,0,0,1
MTCO2P9,0,0,0,0,0,0
MTCO3P10,0,2,4,1,2,1
MTCO3P11,0,3,3,5,7,4
MTCO3P12,41,152,234,92,236,3657
MTCO3P13,0,1,0,0,0,0
MTCO3P15,0,0,0,0,0,0
MTCO3P16,0,3,1,1,1,0
MTCO3P17,0,0,0,2,2,3
MTCO3P18,0,2,0,0,0,0
MTCO3P2,0,1,1,2,3,2
MTCO3P20,0,1,0,1,0,0
MTCO3P21,0,1,0,0,3,2
MTCO3P22,0,2,16,0,3,3
MTCO3P23,0,1,0,3,1,0
MTCO3P24,0,0,0,1,0,0
MTCO3P27,0,2,0,0,2,1
MTCO3P28,0,1,0,0,0,0
MTCO3P29,0,0,2,0,2,3
MTCO3P30,0,2,0,0,0,0
MTCO3P31,0,0,0,0,0,0
MTCO3P35,1,4,2,1,4,2
MTCO3P38,0,5,0,0,0,0
MTCO3P39,0,0,0,0,0,1
MTCO3P4,0,2,2,0,1,0
MTCO3P40,0,0,0,0,0,0
MTCO3P41,0,2,0,0,0,1
MTCO3P42,0,0,0,0,1,1
MTCO3P43,3,5,4,6,5,6
MTCO3P44,0,0,1,1,0,0
MTCO3P45,0,2,0,0,2,0
MTCO3P46,0,0,1,0,1,0
MTCO3P5,0,1,0,0,4,1
MTCO3P8,0,0,0,1,0,0
MTCO3P9,0,0,0,0,1,0
MTCP1,3,9,6,14,6,10
MTCYBP1,0,0,0,0,0,0
MTCYBP10,0,1,0,0,0,0
MTCYBP11,0,0,0,0,0,1
MTCYBP12,0,1,0,0,2,1
MTCYBP13,0,1,2,0,1,0
MTCYBP14,0,4,0,0,2,1
MTCYBP15,0,0,6,1,0,1
MTCYBP16,0,1,1,0,0,0
MTCYBP17,0,0,0,0,0,1
MTCYBP18,40,191,25,13,16,32
MTCYBP19,0,3,0,0,0,0
MTCYBP2,0,0,0,0,0,0
MTCYBP20,0,0,0,0,2,0
MTCYBP21,1,8,0,3,5,1
MTCYBP22,0,1,3,0,0,1
MTCYBP23,0,1,3,4,0,6
MTCYBP24,0,0,0,2,0,2
MTCYBP27,0,2,0,0,0,0
MTCYBP28,0,2,1,0,1,1
MTCYBP29,2,4,3,2,0,1
MTCYBP3,0,2,0,1,6,0
MTCYBP31,0,1,0,0,0,0
MTCYBP32,0,1,0,0,2,2
MTCYBP33,0,0,1,0,0,1
MTCYBP34,0,0,1,0,2,0
MTCYBP35,2,9,21,6,1,15
MTCYBP36,0,1,0,0,0,0
MTCYBP37,0,0,0,0,0,0
MTCYBP38,0,3,0,0,0,0
MTCYBP39,0,1,0,0,1,1
MTCYBP4,0,1,0,0,0,0
MTCYBP40,0,1,0,0,1,3
MTCYBP41,0,2,1,0,3,1
MTCYBP42,0,1,0,0,0,0
MTCYBP43,1,3,4,1,3,5
MTCYBP44,0,3,1,0,0,0
MTCYBP45,0,3,0,0,0,1
MTCYBP5,0,2,3,0,2,1
MTCYBP7,0,1,0,0,0,0
MTCYBP8,0,0,0,0,0,0
MTCYBP9,0,0,1,0,2,0
MTDH,1467,3765,5877,9680,4491,5307
MTDHP1,4,8,11,17,10,17
MTDHP2,0,1,2,2,0,0
MTDHP3,0,3,1,1,0,0
MTDHP4,0,4,1,2,1,0
MTDHP5,1,0,1,1,1,0
MTERF1,76,191,241,315,164,244
MTERF2,64,275,379,320,202,286
MTERF3,64,180,239,283,120,165
MTERF4,259,716,774,1342,670,751
MTF1,324,915,1088,1693,1113,1061
MTF2,252,812,976,1037,671,858
MTFMT,43,136,209,228,122,197
MTFP1,0,2,4,3,3,1
MTFR1,37,123,133,279,163,153
MTFR1L,661,1632,2291,2249,1319,1406
MTFR2,2,7,5,7,4,7
MTG1,55,93,103,163,98,82
MTG2,271,747,999,1285,584,698
MTHFD1,439,1178,1331,1697,1099,1323
MTHFD1L,171,421,620,788,368,507
MTHFD1P1,2,6,6,5,8,13
MTHFD2,12,54,78,172,97,78
MTHFD2L,72,184,212,412,198,216
MTHFD2P1,0,1,1,1,7,1
MTHFD2P2,2,9,4,9,4,3
MTHFD2P3,0,0,0,0,1,0
MTHFD2P7,0,0,0,1,1,0
MTHFR,718,1447,2327,2914,1545,1570
MTHFS,1,10,11,15,11,11
MTHFSD,76,206,282,406,248,249
MTIF2,207,571,914,1218,643,832
MTIF2P1,0,9,6,1,2,3
MTIF3,108,392,544,611,338,389
MTLN,20,31,108,141,61,71
MTM1,69,429,274,628,440,298
MTMR1,458,1107,1461,2183,1073,1223
MTMR10,445,1037,772,3625,1802,999
MTMR11,121,178,267,375,233,277
MTMR12,496,1083,1497,2442,1076,1685
MTMR14,295,686,1070,1046,719,646
MTMR2,795,1310,1955,3198,1464,2054
MTMR3,897,2377,2338,3855,2478,2354
MTMR4,1618,2347,4205,6252,2460,3994
MTMR6,712,1463,2321,3119,1426,2278
MTMR7,270,650,844,1426,595,1062
MTMR8,10,27,11,27,22,34
MTMR9,1132,2108,3621,4464,1921,3311
MTND1P1,0,0,0,0,0,0
MTND1P11,0,2,0,2,4,2
MTND1P12,0,0,0,0,0,0
MTND1P14,0,5,0,2,1,1
MTND1P15,0,1,0,0,0,0
MTND1P16,3,6,4,4,4,6
MTND1P18,0,1,0,0,1,0
MTND1P19,1,0,3,3,1,5
MTND1P2,0,1,2,0,1,1
MTND1P20,0,2,1,1,4,0
MTND1P21,0,1,0,0,4,4
MTND1P22,0,1,0,0,0,1
MTND1P23,8,57,23754,23,33,54
MTND1P24,0,1,0,0,1,0
MTND1P26,0,0,0,0,1,0
MTND1P27,0,1,1,1,0,0
MTND1P28,0,0,0,0,0,0
MTND1P3,7,14,19,8,5,11
MTND1P30,0,0,0,0,0,0
MTND1P31,0,1,0,0,0,1
MTND1P32,0,3,4,2,3,1
MTND1P33,0,3,0,0,0,0
MTND1P34,0,7,7,1,4,0
MTND1P35,0,0,0,0,0,0
MTND1P36,0,3,0,1,1,1
MTND1P5,0,2,1,0,3,0
MTND1P6,0,1,0,0,3,1
MTND1P8,1,22,13,18,15,11
MTND1P9,2,5,3,7,6,2
MTND2P11,2,3,2,3,5,3
MTND2P12,0,3,3,2,2,2
MTND2P13,0,2,8,0,0,1
MTND2P14,0,0,0,0,2,2
MTND2P15,0,2,2,0,1,0
MTND2P16,0,0,2,1,0,0
MTND2P17,0,1,0,0,1,0
MTND2P18,0,0,0,0,1,0
MTND2P2,1,0,1,1,2,3
MTND2P20,0,5,0,0,1,1
MTND2P21,0,2,0,0,3,1
MTND2P22,0,0,0,0,0,1
MTND2P23,0,5,1,5,2,2
MTND2P25,0,0,0,0,0,0
MTND2P26,1,3,4,1,2,2
MTND2P28,4450,45569,19645,16348,16002,16577
MTND2P29,0,2,0,0,1,1
MTND2P3,0,0,0,0,0,0
MTND2P30,0,1,0,0,0,1
MTND2P31,0,8,2,4,2,3
MTND2P32,0,4,0,1,2,0
MTND2P33,0,2,1,0,2,0
MTND2P38,0,1,0,0,2,0
MTND2P39,0,1,0,0,0,0
MTND2P4,0,4,2,0,2,0
MTND2P40,6,15,15,13,10,14
MTND2P5,3,6,9,8,6,7
MTND2P6,0,3,1,0,1,0
MTND2P7,0,1,0,0,1,1
MTND2P8,0,3,3,1,2,13
MTND2P9,0,2,1,1,2,2
MTND3P1,0,0,0,0,0,0
MTND3P10,1,3,3,2,2,2
MTND3P12,0,0,1,0,0,0
MTND3P13,0,0,2,0,0,0
MTND3P16,0,0,0,1,0,0
MTND3P17,0,0,0,0,1,2
MTND3P19,0,0,0,0,0,0
MTND3P2,1,0,0,0,0,0
MTND3P20,0,0,0,0,0,0
MTND3P21,0,1,1,0,0,3
MTND3P22,0,0,0,0,0,0
MTND3P23,0,1,0,1,1,1
MTND3P25,0,3,0,0,0,0
MTND3P4,0,1,0,2,0,1
MTND3P5,0,1,0,1,0,0
MTND3P6,0,1,2,0,0,0
MTND3P7,0,0,0,0,0,0
MTND3P8,0,1,0,0,0,0
MTND3P9,0,0,0,0,1,0
MTND4LP1,1,4,0,0,0,0
MTND4LP10,0,0,0,0,1,0
MTND4LP11,0,1,0,0,0,0
MTND4LP13,0,1,0,0,1,0
MTND4LP17,0,0,0,0,1,0
MTND4LP19,0,0,0,0,0,0
MTND4LP2,0,0,0,0,0,0
MTND4LP20,0,1,0,0,0,0
MTND4LP21,1,0,0,0,0,0
MTND4LP22,0,0,0,1,1,1
MTND4LP24,0,0,0,0,0,0
MTND4LP25,1,0,1,0,1,0
MTND4LP26,0,0,0,0,0,0
MTND4LP3,0,1,3,2,0,2
MTND4LP9,0,3,1,1,0,2
MTND4P1,0,0,0,0,0,0
MTND4P10,0,2,0,1,2,0
MTND4P12,338,1841,5459,959,343,1312
MTND4P13,0,1,0,0,0,1
MTND4P14,2,1,4,12,2,12
MTND4P15,1,1,5,3,4,8
MTND4P16,1,8,8,8,7,7
MTND4P18,0,3,0,0,1,4
MTND4P2,0,2,0,1,5,4
MTND4P21,0,0,0,0,0,0
MTND4P22,0,2,0,0,1,0
MTND4P23,1,2,4,6,1,6
MTND4P24,0,5,196,4,8,6
MTND4P25,0,2,0,0,1,0
MTND4P26,4,7,12,15,8,12
MTND4P27,0,0,0,0,0,0
MTND4P28,0,0,0,0,0,0
MTND4P29,0,3,0,1,1,1
MTND4P3,0,0,1,0,0,0
MTND4P33,0,1,0,0,0,0
MTND4P35,5,17,30,17,10,17
MTND4P5,5,3,1,4,1,2
MTND4P6,0,0,0,0,1,0
MTND4P8,0,0,0,0,1,2
MTND4P9,3,10,6,13,11,10
MTND5P1,3,11,4,5,6,1
MTND5P10,0,3,6,1,3,3
MTND5P11,22,105,276,41,83,95
MTND5P12,3,19,8,7,5,14
MTND5P14,1,2,6,5,2,5
MTND5P16,1,13,11,7,17,7
MTND5P17,0,4,0,0,1,1
MTND5P18,0,3,3,0,1,2
MTND5P19,0,0,1,0,1,0
MTND5P2,0,0,2,0,5,4
MTND5P20,0,1,1,0,0,0
MTND5P22,2,7,5,0,3,2
MTND5P23,0,0,0,0,1,1
MTND5P24,0,1,0,0,1,1
MTND5P25,1,2,1,2,0,3
MTND5P27,0,4,0,0,0,0
MTND5P28,3,10,10,7,12,8
MTND5P29,0,0,0,0,0,0
MTND5P3,0,4,1,0,0,0
MTND5P30,0,0,0,0,0,1
MTND5P31,0,5,3,2,3,2
MTND5P32,1,1,4,4,2,4
MTND5P33,0,1,0,0,0,0
MTND5P34,0,1,0,0,0,0
MTND5P4,0,2,1,1,2,0
MTND5P41,0,1,0,0,1,1
MTND5P5,0,0,0,0,1,0
MTND5P6,3,4,2,4,2,1
MTND5P7,3,3,5,1,2,4
MTND5P8,0,0,1,0,0,1
MTND5P9,0,0,2,2,1,0
MTND6P1,0,0,0,0,0,0
MTND6P10,0,0,1,0,1,0
MTND6P11,0,1,0,0,0,0
MTND6P12,0,0,0,0,0,0
MTND6P13,0,3,0,0,1,1
MTND6P14,1,1,0,0,1,0
MTND6P15,0,0,0,0,0,0
MTND6P16,0,0,0,0,0,0
MTND6P17,0,0,0,0,0,0
MTND6P18,0,0,1,1,0,1
MTND6P19,0,0,0,0,1,0
MTND6P2,0,2,0,1,0,1
MTND6P20,0,1,0,0,0,0
MTND6P21,0,1,2,2,2,0
MTND6P22,0,1,5,0,3,2
MTND6P24,0,2,0,0,1,1
MTND6P25,1,0,3,1,2,2
MTND6P3,1,4,5,0,5,2
MTND6P32,0,0,1,0,0,1
MTND6P33,0,0,0,0,0,0
MTND6P4,4,35,40,20,24,23
MTND6P5,1,5,2,1,1,1
MTND6P6,1,1,1,0,0,1
MTND6P7,0,1,0,0,0,1
MTND6P8,0,0,0,0,0,0
MTND6P9,0,1,0,0,0,1
MTNR1A,3,10,7,15,8,8
MTNR1B,2,2,3,11,7,2
MTO1,159,411,466,762,407,453
MTOR,1508,3182,4765,6137,3359,4159
MTOR-AS1,1,5,2,2,2,9
MTPAP,205,521,726,1101,640,821
MTPN,1272,2185,3466,6172,2552,4321
MTR,466,1164,1764,2773,1409,1738
MTRES1,39,207,292,229,138,173
MTRES1P1,0,1,0,0,0,0
MTREX,386,914,1279,1864,911,1339
MTRF1,44,144,218,233,143,190
MTRF1L,92,127,243,399,160,222
MTRF1LP1,0,6,5,7,6,5
MTRNR2L1,5,10,20,644,15,14
MTRNR2L10,3,9,19,6,13,6
MTRNR2L11,0,0,2,1,1,0
MTRNR2L13,0,1,0,0,0,0
MTRNR2L2,102,353,334,150,231,385
MTRNR2L3,0,2,9,8,4,9
MTRNR2L4,2,16,9,16,11,8
MTRNR2L5,0,4,2,4,3,2
MTRNR2L6,3,8,66,5,31,9
MTRNR2L7,0,2,0,1,2,1
MTRNR2L8,88,439,125,47,77,84
MTRR,282,505,830,1491,585,540
MTSS1,738,1412,1615,4411,2034,1851
MTSS2,1627,6051,5313,12077,10714,4736
MTTP,11,46,33,55,41,53
MTURN,24382,32747,61379,110468,52691,44905
MTUS1,1127,1617,2217,8932,3050,2041
MTUS2,213,409,722,949,442,728
MTX1,110,252,361,302,178,208
MTX1P1,172,195,260,378,248,194
MTX2,305,882,1363,1168,552,892
MTX3,151,263,483,1177,407,912
MUC1,16,73,34,72,99,46
MUC12,16,59,35,26,25,44
MUC12-AS1,0,4,3,6,0,4
MUC13,0,7,8,7,11,3
MUC15,1,4,8,3,1,12
MUC16,0,39,11,10,13,8
MUC17,1,11,6,1,10,9
MUC19,4,50,16,10,15,11
MUC2,0,2,0,0,0,1
MUC20,51,238,422,211,187,219
MUC21,0,6,0,0,4,0
MUC22,0,4,1,12,5,2
MUC3A,6,25,15,27,10,14
MUC4,33,28,102,32,22,17
MUC5AC,1,6,10,5,2,7
MUC5B,35,95,115,141,72,104
MUC5B-AS1,0,0,0,0,0,0
MUC6,171,483,801,266,284,296
MUC7,0,3,0,0,2,0
MUCL1,4,6,4,2,3,3
MUCL3,0,7,4,2,0,2
MUL1,409,899,1298,1665,947,793
MUPP,6,6,12,7,5,22
MUS81,426,935,1435,2006,1063,860
MUSK,6,19,8,27,34,17
MUSTN1,1,1,4,2,1,3
MUTYH,142,312,410,560,326,290
MVB12A,85,308,384,518,323,224
MVB12B,2105,2537,3923,11303,5677,2682
MVD,758,1967,2816,3050,1763,1579
MVK,374,930,1065,1336,913,760
MVP,401,786,785,2039,1427,601
MX1,343,850,1004,1293,735,1110
MX2,27,59,104,220,71,118
